id,user_id,created_at,updated_at,start,end,timezone_offset,sport_id,score_state,score.strain,score.average_heart_rate,score.max_heart_rate,score.kilojoule,score.percent_recorded,score.distance_meter,score.altitude_gain_meter,score.altitude_change_meter,score.zone_duration.zone_zero_milli,score.zone_duration.zone_one_milli,score.zone_duration.zone_two_milli,score.zone_duration.zone_three_milli,score.zone_duration.zone_four_milli,score.zone_duration.zone_five_milli,score
355692343,96842,2021-12-24T22:18:48.801Z,2021-12-24T22:18:49.500Z,2021-12-24T21:05:00.771Z,2021-12-24T21:54:13.898Z,-05:00,0,SCORED,15.6108,163.0,194.0,3079.479,100.0,0.0,0.0,0.0,22149.0,9613.0,19226.0,491228.0,1864928.0,546022.0,
355215293,96842,2021-12-23T19:43:40.983Z,2021-12-23T19:43:41.492Z,2021-12-23T18:31:23.683Z,2021-12-23T19:13:09.803Z,-06:00,-1,SCORED,9.1578,131.0,163.0,1464.2474,100.0,0.0,0.0,0.0,17303.0,417244.0,869021.0,1145874.0,56717.0,0.0,
354415124,96842,2021-12-22T01:46:28.012Z,2021-12-22T01:46:28.390Z,2021-12-22T00:46:44.835Z,2021-12-22T01:12:22.923Z,-06:00,0,SCORED,11.0982,157.0,176.0,1435.0254,100.0,0.0,0.0,0.0,0.0,8651.0,38493.0,518140.0,972843.0,0.0,
353502813,96842,2021-12-19T23:22:49.170Z,2021-12-19T23:22:49.649Z,2021-12-19T22:25:42.259Z,2021-12-19T22:59:18.115Z,-06:00,-1,SCORED,8.159,125.0,164.0,1082.2388,100.0,0.0,0.0,0.0,109628.0,617158.0,346069.0,877671.0,65368.0,0.0,
353120984,96842,2021-12-19T01:25:55.411Z,2021-12-19T01:25:55.810Z,2021-12-19T00:24:42.708Z,2021-12-19T00:52:18.074Z,-06:00,0,SCORED,13.1841,164.0,193.0,1739.3092,100.0,0.0,0.0,0.0,0.0,31762.0,18265.0,154769.0,1020905.0,429704.0,
352276922,96842,2021-12-17T03:19:01.282Z,2021-12-17T03:19:01.828Z,2021-12-17T01:23:30.483Z,2021-12-17T02:02:37.026Z,-06:00,0,SCORED,14.1345,161.0,189.0,2375.2178,100.0,0.0,0.0,0.0,23110.0,9613.0,9613.0,690218.0,1288145.0,325883.0,
351650728,96842,2021-12-15T14:44:17.920Z,2021-12-15T14:44:18.304Z,2021-12-15T13:54:30.287Z,2021-12-15T14:16:33.042Z,-06:00,0,SCORED,11.2587,158.0,179.0,1290.0548,100.0,0.0,0.0,0.0,14459.0,9613.0,107666.0,92285.0,1096848.0,1923.0,
350934274,96842,2021-12-14T03:20:14.928Z,2021-12-14T03:20:15.607Z,2021-12-14T01:58:13.104Z,2021-12-14T02:54:01.327Z,-06:00,-1,SCORED,9.6935,129.0,157.0,1894.6034,100.0,0.0,0.0,0.0,0.0,376832.0,2002436.0,968994.0,0.0,0.0,
350035474,96842,2021-12-11T23:04:11.255Z,2021-12-11T23:04:11.868Z,2021-12-11T21:32:40.190Z,2021-12-11T22:35:51.574Z,-06:00,-1,SCORED,10.3757,125.0,162.0,1937.6465,100.0,0.0,0.0,0.0,387406.0,826719.0,799845.0,1717851.0,58641.0,0.0,
349199152,96842,2021-12-10T02:46:34.042Z,2021-12-10T02:46:34.770Z,2021-12-10T01:29:03.651Z,2021-12-10T02:14:43.368Z,-06:00,0,SCORED,13.803,157.0,185.0,2576.9304,100.0,0.0,0.0,0.0,22149.0,9613.0,9613.0,981489.0,1634220.0,82672.0,
348301326,96842,2021-12-08T02:37:49.894Z,2021-12-08T02:37:50.438Z,2021-12-08T01:28:44.174Z,2021-12-08T02:13:44.478Z,-06:00,0,SCORED,13.77,158.0,179.0,2571.102,100.0,0.0,0.0,0.0,0.0,0.0,27917.0,885354.0,1784188.0,2884.0,
347385303,96842,2021-12-06T02:23:29.521Z,2021-12-06T02:23:29.975Z,2021-12-06T01:23:55.251Z,2021-12-06T01:52:06.186Z,-06:00,0,SCORED,14.6059,175.0,195.0,2003.0836,100.0,0.0,0.0,0.0,0.0,6768.0,32684.0,28839.0,520068.0,1102614.0,
346512196,96842,2021-12-04T00:36:19.173Z,2021-12-04T00:36:20.117Z,2021-12-03T23:17:19.741Z,2021-12-04T00:08:39.760Z,-05:00,0,SCORED,14.9663,160.0,190.0,3017.8616,100.0,0.0,0.0,0.0,18304.0,10574.0,9613.0,1185286.0,1519824.0,336457.0,
346015788,96842,2021-12-02T21:25:40.314Z,2021-12-02T21:25:40.800Z,2021-12-02T20:18:21.849Z,2021-12-02T20:55:15.734Z,-05:00,0,SCORED,14.8618,167.0,195.0,2388.2808,100.0,0.0,0.0,0.0,0.0,34646.0,149003.0,23071.0,1376587.0,630616.0,
345604156,96842,2021-12-02T00:51:20.512Z,2021-12-02T00:51:20.916Z,2021-12-01T22:15:03.886Z,2021-12-01T22:44:36.531Z,-05:00,0,SCORED,12.5857,159.0,176.0,1753.3794,100.0,0.0,0.0,0.0,26955.0,9613.0,9613.0,180727.0,1545776.0,0.0,
344087933,96842,2021-11-28T16:45:50.187Z,2021-11-28T16:45:50.601Z,2021-11-28T15:50:20.671Z,2021-11-28T16:20:59.646Z,-05:00,0,SCORED,14.9411,172.0,192.0,2150.2107,100.0,0.0,0.0,0.0,28878.0,9613.0,9613.0,55755.0,770004.0,965151.0,
343334004,96842,2021-11-26T21:50:05.790Z,2021-11-26T21:50:27.600Z,2021-11-26T20:37:42.381Z,2021-11-26T21:16:20.086Z,-05:00,-1,SCORED,8.8839,129.0,170.0,1351.0333,100.0,0.0,0.0,0.0,6729.0,522027.0,787309.0,827682.0,173997.0,0.0,
342860877,96842,2021-11-25T17:43:26.407Z,2021-11-25T17:43:26.804Z,2021-11-25T16:47:53.358Z,2021-11-25T17:16:46.590Z,-05:00,0,SCORED,13.9602,169.0,193.0,1933.5442,100.0,0.0,0.0,0.0,0.0,30800.0,9613.0,38452.0,1116076.0,538329.0,
342476610,96842,2021-11-24T22:49:18.057Z,2021-11-24T22:49:18.448Z,2021-11-24T22:01:10.563Z,2021-11-24T22:31:15.893Z,-05:00,0,SCORED,13.2164,162.0,189.0,1859.5876,100.0,0.0,0.0,0.0,28878.0,9613.0,9613.0,149003.0,1458297.0,149965.0,
341113972,96842,2021-11-22T01:40:40.878Z,2021-11-22T01:40:41.468Z,2021-11-22T00:20:02.848Z,2021-11-22T01:08:19.258Z,-06:00,0,SCORED,16.6412,170.0,196.0,3260.4326,100.0,0.0,0.0,0.0,0.0,32723.0,84594.0,67294.0,1453490.0,1258347.0,
340677773,96842,2021-11-21T00:35:47.112Z,2021-11-21T00:35:47.581Z,2021-11-20T23:37:54.434Z,2021-11-21T00:10:50.876Z,-06:00,0,SCORED,12.2564,156.0,175.0,1830.2068,100.0,0.0,0.0,0.0,0.0,19265.0,115356.0,486418.0,1355442.0,0.0,
339787072,96842,2021-11-19T02:51:51.078Z,2021-11-19T02:51:51.900Z,2021-11-19T01:41:48.951Z,2021-11-19T02:22:20.090Z,-06:00,0,SCORED,14.4347,162.0,194.0,2481.9583,100.0,0.0,0.0,0.0,18303.0,10575.0,131698.0,124007.0,1840899.0,305695.0,
337837257,96842,2021-11-15T01:32:10.013Z,2021-11-15T01:32:10.742Z,2021-11-15T00:16:02.930Z,2021-11-15T00:59:47.291Z,-06:00,0,SCORED,16.2638,172.0,196.0,3017.0383,100.0,0.0,0.0,0.0,0.0,30801.0,9613.0,24032.0,1549625.0,1010329.0,
336464288,96842,2021-11-12T02:27:33.857Z,2021-11-12T02:27:34.339Z,2021-11-12T01:18:24.351Z,2021-11-12T02:00:00.858Z,-06:00,0,SCORED,13.9015,159.0,180.0,2456.9495,100.0,0.0,0.0,0.0,21187.0,9613.0,9613.0,544104.0,1901456.0,10572.0,
335284414,96842,2021-11-09T15:10:32.680Z,2021-11-09T15:10:33.212Z,2021-11-09T13:52:15.688Z,2021-11-09T14:38:20.399Z,-06:00,0,SCORED,14.4641,160.0,183.0,2734.2021,100.0,0.0,0.0,0.0,19264.0,11536.0,53834.0,356645.0,2253296.0,70175.0,
334446776,96842,2021-11-07T23:46:53.575Z,2021-11-07T23:46:53.979Z,2021-11-07T22:46:45.553Z,2021-11-07T23:17:21.645Z,-06:00,0,SCORED,11.8314,153.0,177.0,1642.1082,100.0,0.0,0.0,0.0,0.0,50027.0,217254.0,406635.0,1162214.0,0.0,
333552723,96842,2021-11-06T01:50:35.969Z,2021-11-06T01:50:36.496Z,2021-11-06T00:50:12.148Z,2021-11-06T01:24:32.223Z,-05:00,0,SCORED,14.1966,165.0,195.0,2183.539,100.0,0.0,0.0,0.0,0.0,30800.0,74984.0,94207.0,1337174.0,522949.0,
332905317,96842,2021-11-04T14:31:37.447Z,2021-11-04T15:43:01.841Z,2021-11-04T13:32:46.177Z,2021-11-04T14:06:50.871Z,-05:00,0,SCORED,10.4481,134.0,193.0,1299.6472,100.0,0.0,0.0,0.0,0.0,470116.0,860369.0,129775.0,376831.0,207642.0,
332100632,96842,2021-11-03T01:33:35.052Z,2021-11-03T01:33:35.522Z,2021-11-03T00:30:30.340Z,2021-11-03T01:05:19.254Z,-05:00,0,SCORED,11.3643,138.0,191.0,1464.7974,100.0,0.0,0.0,0.0,108667.0,198988.0,752701.0,467195.0,174959.0,386443.0,
331099903,96842,2021-10-31T23:48:17.053Z,2021-10-31T23:48:17.653Z,2021-10-31T22:20:45.467Z,2021-10-31T23:20:54.203Z,-05:00,0,SCORED,17.1233,166.0,196.0,3884.239,100.0,0.0,0.0,0.0,23110.0,26916.0,169191.0,217255.0,2312899.0,859404.0,
329729541,96842,2021-10-29T01:28:08.696Z,2021-10-29T01:28:09.190Z,2021-10-29T00:08:37.391Z,2021-10-29T00:54:37.296Z,-05:00,0,SCORED,16.0446,166.0,196.0,3019.3442,100.0,0.0,0.0,0.0,0.0,69253.0,218216.0,99975.0,1511172.0,861328.0,
329057238,96842,2021-10-27T14:06:13.886Z,2021-10-27T14:06:14.371Z,2021-10-27T12:54:13.103Z,2021-10-27T13:36:16.526Z,-05:00,0,SCORED,11.4719,138.0,183.0,1793.7323,100.0,0.0,0.0,0.0,20226.0,364334.0,752702.0,958420.0,364333.0,63447.0,
327753806,96842,2021-10-25T01:30:16.038Z,2021-10-25T01:30:16.448Z,2021-10-25T00:33:07.653Z,2021-10-25T01:00:03.605Z,-05:00,0,SCORED,13.2587,166.0,196.0,1722.3888,100.0,0.0,0.0,0.0,20226.0,9613.0,61523.0,96132.0,919965.0,508532.0,
327288382,96842,2021-10-23T23:40:00.174Z,2021-10-23T23:40:00.574Z,2021-10-23T22:46:00.268Z,2021-10-23T23:12:25.459Z,-05:00,0,SCORED,12.2081,159.0,192.0,1566.4894,100.0,0.0,0.0,0.0,0.0,0.0,138467.0,322038.0,977645.0,147080.0,
326330977,96842,2021-10-22T00:43:17.615Z,2021-10-22T00:45:45.700Z,2021-10-21T23:52:54.407Z,2021-10-22T00:18:50.759Z,-05:00,1,SCORED,8.2958,141.0,162.0,1144.2747,100.0,0.0,0.0,0.0,0.0,0.0,307654.0,1227589.0,21148.0,0.0,
325336598,96842,2021-10-20T01:30:39.390Z,2021-10-20T01:30:39.832Z,2021-10-20T00:27:29.694Z,2021-10-20T01:00:47.284Z,-05:00,0,SCORED,13.7516,164.0,192.0,2092.0752,100.0,0.0,0.0,0.0,25033.0,9613.0,9613.0,285506.0,1343905.0,323959.0,
323724886,96842,2021-10-16T17:08:27.424Z,2021-10-16T17:08:27.917Z,2021-10-16T15:56:27.514Z,2021-10-16T16:35:22.522Z,-05:00,0,SCORED,14.9307,166.0,193.0,2524.0044,100.0,0.0,0.0,0.0,22149.0,9613.0,9613.0,276857.0,1257382.0,759433.0,
323155633,96842,2021-10-15T13:49:32.348Z,2021-10-15T13:50:02.772Z,2021-10-15T12:49:42.448Z,2021-10-15T13:21:41.211Z,-05:00,0,SCORED,13.0939,162.0,191.0,1933.1895,100.0,0.0,0.0,0.0,21187.0,9613.0,9613.0,211490.0,1553466.0,113433.0,
322344602,96842,2021-10-14T00:39:15.246Z,2021-10-14T00:39:15.729Z,2021-10-13T23:41:43.826Z,2021-10-14T00:07:19.990Z,-05:00,0,SCORED,9.9922,139.0,190.0,1066.7327,100.0,0.0,0.0,0.0,47143.0,273970.0,455659.0,230714.0,271087.0,257630.0,
320584978,96842,2021-10-10T13:53:37.278Z,2021-10-10T13:53:37.943Z,2021-10-10T12:46:33.100Z,2021-10-10T13:22:42.764Z,-05:00,0,SCORED,12.5719,157.0,172.0,2011.9009,100.0,0.0,0.0,0.0,3845.0,25994.0,20188.0,605622.0,1514054.0,0.0,
319333635,96842,2021-10-08T01:43:20.624Z,2021-10-08T01:43:21.090Z,2021-10-08T00:41:36.225Z,2021-10-08T01:09:31.778Z,-05:00,0,SCORED,13.9265,170.0,194.0,1895.579,100.0,0.0,0.0,0.0,0.0,32723.0,9613.0,49988.0,890166.0,693102.0,
318815925,96842,2021-10-07T01:39:21.674Z,2021-10-07T01:39:22.147Z,2021-10-07T00:25:33.854Z,2021-10-07T01:08:03.232Z,-05:00,0,SCORED,11.6331,135.0,192.0,1653.483,100.0,0.0,0.0,0.0,0.0,412436.0,1236238.0,407595.0,76903.0,416245.0,
317495916,96842,2021-10-04T13:07:24.593Z,2021-10-04T13:07:24.995Z,2021-10-04T12:12:16.997Z,2021-10-04T12:38:30.652Z,-05:00,0,SCORED,9.7051,133.0,190.0,971.4305,100.0,0.0,0.0,0.0,961.0,571054.0,466232.0,71137.0,140351.0,323959.0,
317213595,96842,2021-10-04T00:54:24.976Z,2021-10-04T00:54:25.455Z,2021-10-03T23:38:12.240Z,2021-10-04T00:21:37.375Z,-05:00,0,SCORED,14.4795,160.0,188.0,2629.3127,100.0,0.0,0.0,0.0,0.0,27916.0,31724.0,941109.0,1348716.0,255708.0,
316719623,96842,2021-10-02T23:24:06.789Z,2021-10-02T23:24:07.312Z,2021-10-02T22:02:06.233Z,2021-10-02T22:52:24.729Z,-05:00,0,SCORED,11.367,126.0,193.0,1691.1747,100.0,0.0,0.0,0.0,205718.0,940195.0,961305.0,412401.0,142274.0,356642.0,
315715237,96842,2021-10-01T01:42:55.760Z,2021-10-01T01:42:56.596Z,2021-10-01T00:25:03.687Z,2021-10-01T01:11:22.818Z,-05:00,0,SCORED,15.1822,164.0,193.0,2900.9377,100.0,0.0,0.0,0.0,1000.0,28839.0,9613.0,292239.0,2066805.0,380674.0,
314932708,96842,2021-09-29T12:50:17.565Z,2021-09-29T12:50:18.050Z,2021-09-29T11:59:52.292Z,2021-09-29T12:22:42.216Z,-05:00,-1,SCORED,8.3887,134.0,191.0,887.17096,100.0,0.0,0.0,0.0,27877.0,247094.0,454761.0,391251.0,95169.0,153810.0,
313564609,96842,2021-09-27T01:49:15.132Z,2021-09-27T01:49:15.596Z,2021-09-27T00:44:26.382Z,2021-09-27T01:21:22.189Z,-05:00,0,SCORED,15.7686,173.0,192.0,2599.9155,100.0,0.0,0.0,0.0,0.0,26956.0,43258.0,172075.0,885362.0,1088195.0,
312557710,96842,2021-09-25T02:15:40.838Z,2021-09-25T02:15:44.360Z,2021-09-25T00:50:26.686Z,2021-09-25T01:45:45.110Z,-05:00,-1,SCORED,10.1751,124.0,179.0,1707.045,100.0,0.0,0.0,0.0,200912.0,1004604.0,1240087.0,450849.0,420090.0,1923.0,
310699286,96842,2021-09-21T13:37:55.695Z,2021-09-21T13:37:56.291Z,2021-09-21T12:23:54.407Z,2021-09-21T13:13:36.373Z,-05:00,0,SCORED,15.3307,160.0,188.0,2971.0454,100.0,0.0,0.0,0.0,15380.0,32724.0,318190.0,464316.0,1438107.0,713287.0,
309289539,96842,2021-09-18T22:45:54.694Z,2021-09-18T22:45:55.224Z,2021-09-18T21:30:18.748Z,2021-09-18T22:14:30.025Z,-05:00,22,SCORED,10.5516,141.0,157.0,1908.4806,100.0,0.0,0.0,0.0,0.0,22150.0,479690.0,2149476.0,0.0,0.0,
308248600,96842,2021-09-17T01:43:58.114Z,2021-09-17T01:43:58.600Z,2021-09-17T00:35:33.135Z,2021-09-17T01:17:29.830Z,-05:00,0,SCORED,13.8343,159.0,182.0,2450.689,100.0,0.0,0.0,0.0,11574.0,19227.0,81710.0,356644.0,2024507.0,23071.0,
306889992,96842,2021-09-14T13:33:13.442Z,2021-09-14T13:33:13.941Z,2021-09-14T12:20:44.958Z,2021-09-14T13:07:06.972Z,-05:00,0,SCORED,15.6738,162.0,192.0,2814.6506,100.0,0.0,0.0,0.0,17304.0,13496.0,517182.0,400864.0,724825.0,1108382.0,
306563122,96842,2021-09-14T01:23:13.563Z,2021-09-14T01:23:14.026Z,2021-09-14T00:26:44.433Z,2021-09-14T00:57:56.092Z,-05:00,0,SCORED,8.4293,125.0,177.0,948.255,100.0,0.0,0.0,0.0,182649.0,506643.0,641191.0,59602.0,481613.0,0.0,
305882397,96842,2021-09-12T17:24:11.494Z,2021-09-12T17:24:12.236Z,2021-09-12T16:28:06.323Z,2021-09-12T17:00:01.241Z,-05:00,0,SCORED,13.5562,162.0,190.0,1882.626,100.0,0.0,0.0,0.0,0.0,27917.0,316270.0,263396.0,577744.0,729630.0,
304949115,96842,2021-09-11T01:12:44.304Z,2021-09-11T01:12:44.712Z,2021-09-11T00:17:03.624Z,2021-09-11T00:48:31.626Z,-05:00,0,SCORED,14.1312,166.0,189.0,1991.0392,100.0,0.0,0.0,0.0,11574.0,11536.0,248015.0,231676.0,341266.0,1043974.0,
303275116,96842,2021-09-08T01:03:54.030Z,2021-09-08T01:03:54.512Z,2021-09-07T23:57:33.399Z,2021-09-08T00:37:16.472Z,-05:00,-1,SCORED,8.4638,127.0,169.0,1266.1813,100.0,0.0,0.0,0.0,241288.0,390288.0,772928.0,807495.0,171112.0,0.0,
302684740,96842,2021-09-06T22:50:19.712Z,2021-09-06T22:50:20.087Z,2021-09-06T21:59:25.597Z,2021-09-06T22:22:19.301Z,-05:00,0,SCORED,7.2611,134.0,162.0,842.5462,100.0,0.0,0.0,0.0,10574.0,198068.0,256670.0,808458.0,99973.0,0.0,
300635185,96842,2021-09-03T05:30:16.063Z,2021-09-03T05:30:16.571Z,2021-09-03T04:23:34.295Z,2021-09-03T05:01:04.709Z,-05:00,1,SCORED,8.296,127.0,180.0,1225.222,100.0,0.0,0.0,0.0,0.0,598932.0,1081465.0,354723.0,212448.0,2884.0,
300038872,96842,2021-09-02T01:57:10.938Z,2021-09-02T01:57:11.300Z,2021-09-02T01:08:36.080Z,2021-09-02T01:29:45.963Z,-05:00,0,SCORED,11.4792,161.0,189.0,1288.1738,100.0,0.0,0.0,0.0,0.0,27917.0,32685.0,189377.0,939194.0,80749.0,
299481374,96842,2021-09-01T02:10:56.658Z,2021-09-01T02:10:57.169Z,2021-09-01T00:49:44.496Z,2021-09-01T01:37:25.337Z,-05:00,0,SCORED,15.5954,165.0,190.0,3044.7449,100.0,0.0,0.0,0.0,21187.0,9613.0,62485.0,122086.0,2291747.0,353762.0,
298335184,96842,2021-08-30T00:59:03.064Z,2021-08-30T00:59:03.434Z,2021-08-30T00:07:41.829Z,2021-08-30T00:28:21.911Z,-05:00,0,SCORED,10.906,161.0,184.0,1234.4883,100.0,0.0,0.0,0.0,19265.0,10574.0,10574.0,52872.0,1113190.0,33646.0,
297826749,96842,2021-08-29T01:07:53.172Z,2021-08-29T01:07:53.644Z,2021-08-29T00:04:42.924Z,2021-08-29T00:38:29.353Z,-05:00,0,SCORED,12.7539,157.0,182.0,1944.1855,100.0,0.0,0.0,0.0,22148.0,9613.0,9613.0,808458.0,1124724.0,51912.0,
297789402,96842,2021-08-28T22:28:54.804Z,2021-08-28T22:28:55.374Z,2021-08-28T21:21:41.617Z,2021-08-28T22:03:44.115Z,-05:00,22,SCORED,10.1095,137.0,159.0,1751.7365,100.0,0.0,0.0,0.0,0.0,116357.0,660418.0,1741917.0,3845.0,0.0,
297298902,96842,2021-08-28T02:56:35.835Z,2021-08-28T02:56:36.326Z,2021-08-28T02:10:27.102Z,2021-08-28T02:31:19.681Z,-05:00,0,SCORED,12.2849,164.0,189.0,1318.4513,100.0,0.0,0.0,0.0,0.0,25994.0,202838.0,83630.0,428742.0,511414.0,
297292018,96842,2021-08-28T02:16:35.896Z,2021-08-28T02:16:36.431Z,2021-08-28T01:19:42.651Z,2021-08-28T01:57:03.451Z,-05:00,-1,SCORED,8.9382,131.0,169.0,1394.2617,100.0,0.0,0.0,0.0,0.0,386483.0,694074.0,1064152.0,96130.0,0.0,
296192875,96842,2021-08-26T02:20:44.903Z,2021-08-26T02:20:45.528Z,2021-08-26T01:10:13.353Z,2021-08-26T02:02:03.172Z,-05:00,-1,SCORED,8.8757,125.0,158.0,1662.6233,100.0,0.0,0.0,0.0,0.0,676761.0,1819786.0,613311.0,0.0,0.0,
295621357,96842,2021-08-25T02:21:01.352Z,2021-08-25T02:21:02.814Z,2021-08-25T00:48:29.073Z,2021-08-25T01:51:04.890Z,-05:00,0,SCORED,17.8876,167.0,197.0,4125.106,100.0,0.0,0.0,0.0,20187.0,21188.0,587349.0,302820.0,928618.0,1895693.0,
294424077,96842,2021-08-22T23:06:49.291Z,2021-08-22T23:06:50.002Z,2021-08-22T21:34:03.399Z,2021-08-22T22:37:21.512Z,-05:00,0,SCORED,16.8984,163.0,192.0,3880.5264,100.0,0.0,0.0,0.0,0.0,39452.0,338380.0,685409.0,1577500.0,1157411.0,
293394816,96842,2021-08-21T01:12:28.304Z,2021-08-21T01:12:28.871Z,2021-08-20T23:53:37.066Z,2021-08-21T00:44:37.859Z,-05:00,-1,SCORED,8.1544,114.0,166.0,1181.0862,100.0,0.0,0.0,0.0,842140.0,751741.0,516220.0,779616.0,171115.0,0.0,
292174140,96842,2021-08-18T18:22:51.762Z,2021-08-18T21:21:06.170Z,2021-08-18T17:21:17.798Z,2021-08-18T17:49:49.881Z,-04:00,0,SCORED,12.2279,156.0,184.0,1648.356,100.0,0.0,0.0,0.0,29839.0,9613.0,57678.0,527756.0,970916.0,116319.0,
290989140,96842,2021-08-16T23:12:49.306Z,2021-08-16T23:12:49.891Z,2021-08-16T22:05:05.137Z,2021-08-16T22:47:38.362Z,-04:00,0,SCORED,14.1297,160.0,190.0,2544.8223,100.0,0.0,0.0,0.0,0.0,0.0,42337.0,701750.0,1622683.0,185532.0,
290064584,96842,2021-08-15T16:34:45.462Z,2021-08-15T16:34:45.891Z,2021-08-15T15:40:40.455Z,2021-08-15T16:06:56.994Z,-04:00,0,SCORED,12.5552,162.0,191.0,1627.5555,100.0,0.0,0.0,0.0,0.0,29839.0,9613.0,93249.0,1353514.0,90363.0,
288683114,96842,2021-08-13T17:42:04.451Z,2021-08-14T02:28:36.226Z,2021-08-13T16:33:59.470Z,2021-08-13T17:16:35.578Z,-04:00,0,SCORED,11.8688,144.0,179.0,1981.4983,100.0,0.0,0.0,0.0,0.0,100015.0,615234.0,884401.0,953612.0,2884.0,
287801726,96842,2021-08-12T18:59:55.801Z,2021-08-12T18:59:56.333Z,2021-08-12T17:52:29.750Z,2021-08-12T18:31:28.603Z,-04:00,0,SCORED,13.2031,154.0,197.0,2143.1475,100.0,0.0,0.0,0.0,22149.0,11535.0,219178.0,823836.0,1037248.0,224946.0,
286981564,96842,2021-08-11T21:54:46.606Z,2021-08-11T21:54:47.187Z,2021-08-11T20:41:03.424Z,2021-08-11T21:21:35.523Z,-04:00,22,SCORED,9.5219,136.0,157.0,1649.0165,100.0,0.0,0.0,0.0,0.0,44258.0,883438.0,1504442.0,0.0,0.0,
286130810,96842,2021-08-10T23:49:02.176Z,2021-08-10T23:49:02.595Z,2021-08-10T22:53:11.198Z,2021-08-10T23:20:25.415Z,-04:00,0,SCORED,13.0392,165.0,189.0,1736.6969,100.0,0.0,0.0,0.0,0.0,26954.0,9613.0,155731.0,1182407.0,259551.0,
285211198,96842,2021-08-09T23:52:11.256Z,2021-08-09T23:52:11.905Z,2021-08-09T22:33:32.536Z,2021-08-09T23:21:16.262Z,-04:00,0,SCORED,14.5491,156.0,191.0,2666.9016,100.0,0.0,0.0,0.0,0.0,98092.0,393177.0,460459.0,1445805.0,466231.0,
284199335,96842,2021-08-08T18:59:49.748Z,2021-08-08T18:59:50.226Z,2021-08-08T17:02:16.507Z,2021-08-08T17:26:05.005Z,-04:00,22,SCORED,8.4141,144.0,165.0,1098.2222,100.0,0.0,0.0,0.0,0.0,1961.0,72099.0,1258344.0,96132.0,0.0,
283554408,96842,2021-08-07T23:35:11.846Z,2021-08-07T23:35:12.618Z,2021-08-07T21:58:05.927Z,2021-08-07T23:06:16.276Z,-04:00,22,SCORED,12.1878,136.0,160.0,2724.6887,100.0,0.0,0.0,0.0,35568.0,271126.0,980533.0,2793548.0,9613.0,0.0,
283486787,96842,2021-08-07T21:16:04.564Z,2021-08-07T21:16:05.060Z,2021-08-07T20:12:42.468Z,2021-08-07T20:46:14.477Z,-04:00,0,SCORED,11.7842,152.0,175.0,1777.5272,100.0,0.0,0.0,0.0,22148.0,9613.0,75944.0,957461.0,946882.0,0.0,
279448116,96842,2021-08-02T23:22:18.889Z,2021-08-02T23:22:19.300Z,2021-08-02T22:24:33.448Z,2021-08-02T22:55:27.803Z,-05:00,0,SCORED,10.5414,141.0,180.0,1327.0093,100.0,0.0,0.0,0.0,147080.0,298043.0,231674.0,178800.0,992069.0,6728.0,
278073777,96842,2021-08-01T01:41:42.590Z,2021-08-01T01:41:42.938Z,2021-08-01T00:48:09.877Z,2021-08-01T01:05:51.157Z,-05:00,0,SCORED,10.6164,155.0,190.0,979.5601,100.0,0.0,0.0,0.0,18265.0,156731.0,53833.0,53833.0,447006.0,331650.0,
276670669,96842,2021-07-30T01:06:18.934Z,2021-07-30T01:06:19.515Z,2021-07-30T00:15:01.838Z,2021-07-30T00:33:32.145Z,-05:00,0,SCORED,11.7267,164.0,190.0,1158.498,100.0,0.0,0.0,0.0,0.0,72137.0,118240.0,43259.0,419130.0,457579.0,
273865174,96842,2021-07-25T17:33:35.120Z,2021-07-25T17:33:36.492Z,2021-07-25T15:03:47.756Z,2021-07-25T17:07:46.328Z,-05:00,17,SCORED,15.7842,135.0,174.0,4873.8057,100.0,0.0,0.0,0.0,450893.0,1386196.0,1252580.0,2696462.0,1652479.0,0.0,
273450778,96842,2021-07-25T00:51:19.039Z,2021-07-25T00:51:19.510Z,2021-07-24T23:33:23.776Z,2021-07-25T00:19:34.255Z,-05:00,0,SCORED,14.8287,161.0,195.0,2827.4666,100.0,0.0,0.0,0.0,0.0,31762.0,9613.0,620043.0,1869735.0,239364.0,
272305514,96842,2021-07-23T00:44:36.759Z,2021-07-23T00:44:37.132Z,2021-07-22T23:46:24.111Z,2021-07-23T00:18:22.874Z,-05:00,0,SCORED,11.5486,147.0,193.0,1505.8652,100.0,0.0,0.0,0.0,0.0,109627.0,587355.0,373950.0,539292.0,308578.0,
271221046,96842,2021-07-21T01:58:42.172Z,2021-07-21T01:58:42.706Z,2021-07-21T00:37:22.786Z,2021-07-21T01:30:52.581Z,-05:00,0,SCORED,15.852,163.0,195.0,3309.9827,100.0,0.0,0.0,0.0,12497.0,19265.0,9613.0,833449.0,1611148.0,723861.0,
270634861,96842,2021-07-20T00:52:18.087Z,2021-07-20T00:52:18.391Z,2021-07-20T00:04:55.711Z,2021-07-20T00:25:25.219Z,-05:00,0,SCORED,7.6128,133.0,179.0,745.293,100.0,0.0,0.0,0.0,2884.0,357644.0,291275.0,115356.0,458543.0,3845.0,
270076482,96842,2021-07-18T23:40:35.414Z,2021-07-18T23:40:38.200Z,2021-07-18T22:16:22.777Z,2021-07-18T23:10:44.482Z,-05:00,0,SCORED,16.3726,167.0,187.0,3496.0068,100.0,0.0,0.0,0.0,10575.0,21187.0,9613.0,315309.0,2348468.0,556592.0,
